case_id,system,source_type,modification_type,pack_size_category,selected_mod_count,expected_repairable,initial_status,solver_status,issue_types,action_types,final_compatible,repair_success,total_cost,preservation_rate,removed_mod_count,runtime_seconds,runtime_minimum_seconds,runtime_maximum_seconds,runtime_samples_seconds,states_expanded,explanation_complete,passed,failure_category
custom-small-multi-error,baseline,custom_modpack,multi_error,small,10,True,incompatible,solution_found,missing_dependency;hard_conflict,add_dependency;remove_mod,True,True,11,0.9,1,0.0005324000012478791,0.0004891999997198582,0.0006740000026184134,0.0004891999997198582;0.0006740000026184134;0.0005324000012478791,0,False,True,
custom-small-multi-error,weighted_default,custom_modpack,multi_error,small,10,True,incompatible,solution_found,missing_dependency;hard_conflict,add_dependency;remove_mod,True,True,11,0.9,1,0.0032042999955592677,0.0029426000037346967,0.0035263000027043745,0.0029426000037346967;0.0035263000027043745;0.0032042999955592677,6,True,True,
custom-small-multi-error,weighted_preservation,custom_modpack,multi_error,small,10,True,incompatible,solution_found,missing_dependency;hard_conflict,add_dependency;remove_mod,True,True,21,0.9,1,0.0033019999973475933,0.00315989999944577,0.0035370999976294115,0.00315989999944577;0.0035370999976294115;0.0033019999973475933,6,True,True,
custom-medium-valid,baseline,custom_modpack,none,medium,40,False,compatible,already_compatible,,,True,False,0,1.0,0,0.0014746000015293248,0.0013292000003275461,0.001597599999513477,0.001597599999513477;0.0014746000015293248;0.0013292000003275461,0,False,True,
custom-medium-valid,weighted_default,custom_modpack,none,medium,40,False,compatible,already_compatible,,,True,False,0,1.0,0,0.0030680999989272095,0.0022661000039079227,0.00978229999600444,0.0030680999989272095;0.0022661000039079227;0.00978229999600444,0,True,True,
custom-medium-valid,weighted_preservation,custom_modpack,none,medium,40,False,compatible,already_compatible,,,True,False,0,1.0,0,0.002307000002474524,0.0022690999976475723,0.0024846000014804304,0.0024846000014804304;0.002307000002474524;0.0022690999976475723,0,True,True,
custom-medium-missing-dependency,baseline,custom_modpack,remove_required_dependency,medium,40,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,1,1.0,0,0.001662499998928979,0.0015638000040780753,0.0016762999948696233,0.0016762999948696233;0.0015638000040780753;0.001662499998928979,0,False,True,
custom-medium-missing-dependency,weighted_default,custom_modpack,remove_required_dependency,medium,40,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,1,1.0,0,0.004055800003698096,0.004015200000139885,0.00432849999924656,0.00432849999924656;0.004015200000139885;0.004055800003698096,2,True,True,
custom-medium-missing-dependency,weighted_preservation,custom_modpack,remove_required_dependency,medium,40,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,1,1.0,0,0.004005399998277426,0.003924099997675512,0.004089699999894947,0.004005399998277426;0.003924099997675512;0.004089699999894947,2,True,True,
custom-medium-minecraft-mismatch,baseline,custom_modpack,replace_with_incompatible_version,medium,40,True,incompatible,solution_found,minecraft_version_mismatch,upgrade_mod,True,True,4,1.0,0,0.0021242000002530403,0.0016571000014664605,0.002343300002394244,0.002343300002394244;0.0021242000002530403;0.0016571000014664605,0,False,True,
custom-medium-minecraft-mismatch,weighted_default,custom_modpack,replace_with_incompatible_version,medium,40,True,incompatible,solution_found,minecraft_version_mismatch,upgrade_mod,True,True,4,1.0,0,0.004109499997866806,0.004076400000485592,0.004157700001087505,0.004076400000485592;0.004109499997866806;0.004157700001087505,2,True,True,
custom-medium-minecraft-mismatch,weighted_preservation,custom_modpack,replace_with_incompatible_version,medium,40,True,incompatible,solution_found,minecraft_version_mismatch,upgrade_mod,True,True,5,1.0,0,0.004080500002601184,0.0039949999991222285,0.004083400002855342,0.004080500002601184;0.0039949999991222285;0.004083400002855342,2,True,True,
custom-medium-loader-mismatch,baseline,custom_modpack,replace_with_incompatible_version,medium,40,True,incompatible,solution_found,loader_mismatch,upgrade_mod,True,True,4,1.0,0,0.0016420000029029325,0.0016233000060310587,0.001685100003669504,0.0016420000029029325;0.001685100003669504;0.0016233000060310587,0,False,True,
custom-medium-loader-mismatch,weighted_default,custom_modpack,replace_with_incompatible_version,medium,40,True,incompatible,solution_found,loader_mismatch,upgrade_mod,True,True,4,1.0,0,0.004057899997860659,0.0039920999988680705,0.004073800002515782,0.0039920999988680705;0.004057899997860659;0.004073800002515782,2,True,True,
custom-medium-loader-mismatch,weighted_preservation,custom_modpack,replace_with_incompatible_version,medium,40,True,incompatible,solution_found,loader_mismatch,upgrade_mod,True,True,5,1.0,0,0.004003399997600354,0.003976300002250355,0.004024400004709605,0.004003399997600354;0.003976300002250355;0.004024400004709605,2,True,True,
custom-medium-hard-conflict,baseline,custom_modpack,add_conflicting_mod,medium,40,True,incompatible,solution_found,hard_conflict,remove_mod,True,True,10,0.975,1,0.0015730000013718382,0.0015337000004365109,0.002194900000176858,0.0015337000004365109;0.0015730000013718382;0.002194900000176858,0,False,True,
custom-medium-hard-conflict,weighted_default,custom_modpack,add_conflicting_mod,medium,40,True,incompatible,solution_found,hard_conflict,remove_mod,True,True,10,0.975,1,0.005412799997429829,0.005403799994383007,0.005590599997958634,0.005590599997958634;0.005412799997429829;0.005403799994383007,3,True,True,
custom-medium-hard-conflict,weighted_preservation,custom_modpack,add_conflicting_mod,medium,40,True,incompatible,solution_found,hard_conflict,remove_mod,True,True,20,0.975,1,0.005411999998614192,0.005388699995819479,0.00542229999700794,0.005388699995819479;0.00542229999700794;0.005411999998614192,3,True,True,
custom-medium-duplicate,baseline,custom_modpack,duplicate_mod_version,medium,40,True,incompatible,no_solution,duplicate_mod_version,,False,False,0,1.0,0,0.0013816999999107793,0.0012970999960089102,0.0016911999991862103,0.0012970999960089102;0.0013816999999107793;0.0016911999991862103,0,False,False,repair_not_found
custom-medium-duplicate,weighted_default,custom_modpack,duplicate_mod_version,medium,40,True,incompatible,solution_found,duplicate_mod_version,remove_mod,True,True,10,1.0,0,0.0038907999987713993,0.0038284000038402155,0.0039920999988680705,0.0038907999987713993;0.0038284000038402155;0.0039920999988680705,2,True,True,
custom-medium-duplicate,weighted_preservation,custom_modpack,duplicate_mod_version,medium,40,True,incompatible,solution_found,duplicate_mod_version,remove_mod,True,True,20,1.0,0,0.004969500005245209,0.0045303000006242655,0.005725700000766665,0.0045303000006242655;0.004969500005245209;0.005725700000766665,2,True,True,
custom-medium-optional,baseline,custom_modpack,manual,medium,40,False,compatible_with_warnings,already_compatible,optional_dependency_warning,add_dependency,True,False,1,1.0,0,0.0015105999991646968,0.0014764000006834976,0.0017307000016444363,0.0014764000006834976;0.0017307000016444363;0.0015105999991646968,0,False,True,
custom-medium-optional,weighted_default,custom_modpack,manual,medium,40,False,compatible_with_warnings,already_compatible,optional_dependency_warning,,True,False,0,1.0,0,0.002405699997325428,0.00218019999738317,0.0024224000007961877,0.00218019999738317;0.002405699997325428;0.0024224000007961877,0,True,True,
custom-medium-optional,weighted_preservation,custom_modpack,manual,medium,40,False,compatible_with_warnings,already_compatible,optional_dependency_warning,,True,False,0,1.0,0,0.0023818000045139343,0.0022116999971331097,0.012004600001091603,0.012004600001091603;0.0023818000045139343;0.0022116999971331097,0,True,True,
custom-medium-multi-error,baseline,custom_modpack,multi_error,medium,40,True,incompatible,solution_found,missing_dependency;hard_conflict,add_dependency;remove_mod,True,True,11,0.975,1,0.0018056000044452958,0.001702600005955901,0.0019327999980305322,0.001702600005955901;0.0018056000044452958;0.0019327999980305322,0,False,True,
custom-medium-multi-error,weighted_default,custom_modpack,multi_error,medium,40,True,incompatible,solution_found,missing_dependency;hard_conflict,add_dependency;remove_mod,True,True,11,0.975,1,0.010247799997159746,0.010169599998334888,0.01033840000309283,0.010169599998334888;0.01033840000309283;0.010247799997159746,6,True,True,
custom-medium-multi-error,weighted_preservation,custom_modpack,multi_error,medium,40,True,incompatible,solution_found,missing_dependency;hard_conflict,add_dependency;remove_mod,True,True,21,0.975,1,0.010653899997123517,0.010267199999361765,0.013572500000009313,0.010267199999361765;0.010653899997123517;0.013572500000009313,6,True,True,
custom-large-valid,baseline,custom_modpack,none,large,100,False,compatible,already_compatible,,,True,False,0,1.0,0,0.0034203000031993724,0.0033937999978661537,0.0034749000042211264,0.0033937999978661537;0.0034749000042211264;0.0034203000031993724,0,False,True,
custom-large-valid,weighted_default,custom_modpack,none,large,100,False,compatible,already_compatible,,,True,False,0,1.0,0,0.006058099999791011,0.005416300002252683,0.006414799994672649,0.005416300002252683;0.006058099999791011;0.006414799994672649,0,True,True,
custom-large-valid,weighted_preservation,custom_modpack,none,large,100,False,compatible,already_compatible,,,True,False,0,1.0,0,0.005723700000089593,0.005651100000250153,0.0062978000059956685,0.005723700000089593;0.0062978000059956685;0.005651100000250153,0,True,True,
custom-large-missing-dependency,baseline,custom_modpack,remove_required_dependency,large,100,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,1,1.0,0,0.0037969999975757673,0.003777600002649706,0.004128500004298985,0.0037969999975757673;0.004128500004298985;0.003777600002649706,0,False,True,
custom-large-missing-dependency,weighted_default,custom_modpack,remove_required_dependency,large,100,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,1,1.0,0,0.009901700002956204,0.009863100000075065,0.009984000003896654,0.009984000003896654;0.009901700002956204;0.009863100000075065,2,True,True,
custom-large-missing-dependency,weighted_preservation,custom_modpack,remove_required_dependency,large,100,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,1,1.0,0,0.009907699997711461,0.009866599997621961,0.010312900005374104,0.009866599997621961;0.010312900005374104;0.009907699997711461,2,True,True,
custom-large-minecraft-mismatch,baseline,custom_modpack,replace_with_incompatible_version,large,100,True,incompatible,solution_found,minecraft_version_mismatch,upgrade_mod,True,True,4,1.0,0,0.00408400000014808,0.003926799996406771,0.004331199997977819,0.003926799996406771;0.004331199997977819;0.00408400000014808,0,False,True,
custom-large-minecraft-mismatch,weighted_default,custom_modpack,replace_with_incompatible_version,large,100,True,incompatible,solution_found,minecraft_version_mismatch,upgrade_mod,True,True,4,1.0,0,0.009546600005705841,0.009545000000798609,0.010462899997946806,0.010462899997946806;0.009546600005705841;0.009545000000798609,2,True,True,
custom-large-minecraft-mismatch,weighted_preservation,custom_modpack,replace_with_incompatible_version,large,100,True,incompatible,solution_found,minecraft_version_mismatch,upgrade_mod,True,True,5,1.0,0,0.00992720000067493,0.009407600002305117,0.01006020000204444,0.009407600002305117;0.00992720000067493;0.01006020000204444,2,True,True,
custom-large-loader-mismatch,baseline,custom_modpack,replace_with_incompatible_version,large,100,True,incompatible,solution_found,loader_mismatch,upgrade_mod,True,True,4,1.0,0,0.003953899999032728,0.0038688999993610196,0.003959699999541044,0.0038688999993610196;0.003959699999541044;0.003953899999032728,0,False,True,
custom-large-loader-mismatch,weighted_default,custom_modpack,replace_with_incompatible_version,large,100,True,incompatible,solution_found,loader_mismatch,upgrade_mod,True,True,4,1.0,0,0.009583499995642342,0.009539400001813192,0.009782699999050237,0.009539400001813192;0.009782699999050237;0.009583499995642342,2,True,True,
custom-large-loader-mismatch,weighted_preservation,custom_modpack,replace_with_incompatible_version,large,100,True,incompatible,solution_found,loader_mismatch,upgrade_mod,True,True,5,1.0,0,0.010591400001430884,0.009600400000636,0.014813000001595356,0.009600400000636;0.014813000001595356;0.010591400001430884,2,True,True,
custom-large-hard-conflict,baseline,custom_modpack,add_conflicting_mod,large,100,True,incompatible,solution_found,hard_conflict,remove_mod,True,True,10,0.99,1,0.003790100003243424,0.0037860999946133234,0.003855000002658926,0.0037860999946133234;0.003855000002658926;0.003790100003243424,0,False,True,
custom-large-hard-conflict,weighted_default,custom_modpack,add_conflicting_mod,large,100,True,incompatible,solution_found,hard_conflict,remove_mod,True,True,10,0.99,1,0.015238499996485189,0.013237400002253707,0.016548400002648123,0.016548400002648123;0.015238499996485189;0.013237400002253707,3,True,True,
custom-large-hard-conflict,weighted_preservation,custom_modpack,add_conflicting_mod,large,100,True,incompatible,solution_found,hard_conflict,remove_mod,True,True,20,0.99,1,0.01430860000255052,0.013819200001307763,0.014534499998262618,0.014534499998262618;0.013819200001307763;0.01430860000255052,3,True,True,
custom-large-duplicate,baseline,custom_modpack,duplicate_mod_version,large,100,True,incompatible,no_solution,duplicate_mod_version,,False,False,0,1.0,0,0.0034470000027795322,0.0033573000036994927,0.003604600002290681,0.0033573000036994927;0.003604600002290681;0.0034470000027795322,0,False,False,repair_not_found
custom-large-duplicate,weighted_default,custom_modpack,duplicate_mod_version,large,100,True,incompatible,solution_found,duplicate_mod_version,remove_mod,True,True,10,1.0,0,0.010511799999221694,0.010235399997327477,0.011537400001543574,0.011537400001543574;0.010235399997327477;0.010511799999221694,2,True,True,
custom-large-duplicate,weighted_preservation,custom_modpack,duplicate_mod_version,large,100,True,incompatible,solution_found,duplicate_mod_version,remove_mod,True,True,20,1.0,0,0.010036699997726828,0.009946899997885339,0.010275399996316992,0.010036699997726828;0.010275399996316992;0.009946899997885339,2,True,True,
custom-large-optional,baseline,custom_modpack,manual,large,100,False,compatible_with_warnings,already_compatible,optional_dependency_warning,add_dependency,True,False,1,1.0,0,0.004393500006699469,0.0042465000005904585,0.011524699999426957,0.0042465000005904585;0.004393500006699469;0.011524699999426957,0,False,True,
custom-large-optional,weighted_default,custom_modpack,manual,large,100,False,compatible_with_warnings,already_compatible,optional_dependency_warning,,True,False,0,1.0,0,0.005608499996014871,0.00557190000108676,0.0064828999966266565,0.0064828999966266565;0.00557190000108676;0.005608499996014871,0,True,True,
custom-large-optional,weighted_preservation,custom_modpack,manual,large,100,False,compatible_with_warnings,already_compatible,optional_dependency_warning,,True,False,0,1.0,0,0.005726000003051013,0.00555970000277739,0.008222500000556465,0.008222500000556465;0.00555970000277739;0.005726000003051013,0,True,True,
custom-large-multi-error,baseline,custom_modpack,multi_error,large,100,True,incompatible,solution_found,missing_dependency;hard_conflict,add_dependency;remove_mod,True,True,11,0.99,1,0.004223299998557195,0.004138399999646936,0.004275500003132038,0.004138399999646936;0.004275500003132038;0.004223299998557195,0,False,True,
custom-large-multi-error,weighted_default,custom_modpack,multi_error,large,100,True,incompatible,solution_found,missing_dependency;hard_conflict,add_dependency;remove_mod,True,True,11,0.99,1,0.024798500002361834,0.024571599999035243,0.025187500003085006,0.024571599999035243;0.024798500002361834;0.025187500003085006,6,True,True,
custom-large-multi-error,weighted_preservation,custom_modpack,multi_error,large,100,True,incompatible,solution_found,missing_dependency;hard_conflict,add_dependency;remove_mod,True,True,21,0.99,1,0.028326499996182974,0.02730840000003809,0.028751199999533128,0.028326499996182974;0.02730840000003809;0.028751199999533128,6,True,True,
custom-huge-valid,baseline,custom_modpack,none,huge,220,False,compatible,already_compatible,,,True,False,0,1.0,0,0.008174399998097215,0.008166799998434726,0.008299300003272947,0.008174399998097215;0.008166799998434726;0.008299300003272947,0,False,True,
custom-huge-valid,weighted_default,custom_modpack,none,huge,220,False,compatible,already_compatible,,,True,False,0,1.0,0,0.01522599999589147,0.014602199997170828,0.016121599997859448,0.014602199997170828;0.01522599999589147;0.016121599997859448,0,True,True,
custom-huge-valid,weighted_preservation,custom_modpack,none,huge,220,False,compatible,already_compatible,,,True,False,0,1.0,0,0.013857000005373266,0.013085200000205077,0.022241099999519065,0.022241099999519065;0.013857000005373266;0.013085200000205077,0,True,True,
custom-huge-missing-dependency,baseline,custom_modpack,remove_required_dependency,huge,220,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,1,1.0,0,0.008933400000387337,0.008844299998600036,0.008944200002588332,0.008844299998600036;0.008933400000387337;0.008944200002588332,0,False,True,
custom-huge-missing-dependency,weighted_default,custom_modpack,remove_required_dependency,huge,220,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,1,1.0,0,0.022166100003232714,0.021897999999055173,0.027137400000356138,0.021897999999055173;0.022166100003232714;0.027137400000356138,2,True,True,
custom-huge-missing-dependency,weighted_preservation,custom_modpack,remove_required_dependency,huge,220,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,1,1.0,0,0.02499779999925522,0.02353919999586651,0.025566199998138472,0.02499779999925522;0.025566199998138472;0.02353919999586651,2,True,True,
custom-huge-minecraft-mismatch,baseline,custom_modpack,replace_with_incompatible_version,huge,220,True,incompatible,solution_found,minecraft_version_mismatch,upgrade_mod,True,True,4,1.0,0,0.00904889999947045,0.008936300000641495,0.009868100001767743,0.00904889999947045;0.008936300000641495;0.009868100001767743,0,False,True,
custom-huge-minecraft-mismatch,weighted_default,custom_modpack,replace_with_incompatible_version,huge,220,True,incompatible,solution_found,minecraft_version_mismatch,upgrade_mod,True,True,4,1.0,0,0.02286929999536369,0.02230280000367202,0.022953099993173964,0.02286929999536369;0.02230280000367202;0.022953099993173964,2,True,True,
custom-huge-minecraft-mismatch,weighted_preservation,custom_modpack,replace_with_incompatible_version,huge,220,True,incompatible,solution_found,minecraft_version_mismatch,upgrade_mod,True,True,5,1.0,0,0.02362140000332147,0.023422300000675023,0.024347999999008607,0.02362140000332147;0.024347999999008607;0.023422300000675023,2,True,True,
custom-huge-loader-mismatch,baseline,custom_modpack,replace_with_incompatible_version,huge,220,True,incompatible,solution_found,loader_mismatch,upgrade_mod,True,True,4,1.0,0,0.009929499996360391,0.009621400000469293,0.017077500000596046,0.009621400000469293;0.009929499996360391;0.017077500000596046,0,False,True,
custom-huge-loader-mismatch,weighted_default,custom_modpack,replace_with_incompatible_version,huge,220,True,incompatible,solution_found,loader_mismatch,upgrade_mod,True,True,4,1.0,0,0.02186749999964377,0.021716299997933675,0.021876000006159302,0.021716299997933675;0.021876000006159302;0.02186749999964377,2,True,True,
custom-huge-loader-mismatch,weighted_preservation,custom_modpack,replace_with_incompatible_version,huge,220,True,incompatible,solution_found,loader_mismatch,upgrade_mod,True,True,5,1.0,0,0.03492240000196034,0.033825200000137556,0.03596749999996973,0.03596749999996973;0.033825200000137556;0.03492240000196034,2,True,True,
custom-huge-hard-conflict,baseline,custom_modpack,add_conflicting_mod,huge,220,True,incompatible,solution_found,hard_conflict,remove_mod,True,True,10,0.9954545454545455,1,0.009362400000100024,0.008743400001549162,0.010116700002981815,0.010116700002981815;0.009362400000100024;0.008743400001549162,0,False,True,
custom-huge-hard-conflict,weighted_default,custom_modpack,add_conflicting_mod,huge,220,True,incompatible,solution_found,hard_conflict,remove_mod,True,True,10,0.9954545454545455,1,0.030680100004246924,0.03022400000190828,0.0403742999988026,0.0403742999988026;0.030680100004246924;0.03022400000190828,3,True,True,
custom-huge-hard-conflict,weighted_preservation,custom_modpack,add_conflicting_mod,huge,220,True,incompatible,solution_found,hard_conflict,remove_mod,True,True,20,0.9954545454545455,1,0.03494019999925513,0.030051399997319095,0.0372406000024057,0.03494019999925513;0.030051399997319095;0.0372406000024057,3,True,True,
custom-huge-duplicate,baseline,custom_modpack,duplicate_mod_version,huge,220,True,incompatible,no_solution,duplicate_mod_version,,False,False,0,1.0,0,0.008564999996451661,0.008492199995089322,0.010666299996955786,0.010666299996955786;0.008492199995089322;0.008564999996451661,0,False,False,repair_not_found
custom-huge-duplicate,weighted_default,custom_modpack,duplicate_mod_version,huge,220,True,incompatible,solution_found,duplicate_mod_version,remove_mod,True,True,10,1.0,0,0.025816699999268167,0.02199310000287369,0.03491059999942081,0.025816699999268167;0.03491059999942081;0.02199310000287369,2,True,True,
custom-huge-duplicate,weighted_preservation,custom_modpack,duplicate_mod_version,huge,220,True,incompatible,solution_found,duplicate_mod_version,remove_mod,True,True,20,1.0,0,0.02133009999670321,0.020998100000724662,0.021338700003980193,0.02133009999670321;0.020998100000724662;0.021338700003980193,2,True,True,
custom-huge-optional,baseline,custom_modpack,manual,huge,220,False,compatible_with_warnings,already_compatible,optional_dependency_warning,add_dependency,True,False,1,1.0,0,0.011598099998082034,0.008051500000874512,0.01184330000251066,0.008051500000874512;0.011598099998082034;0.01184330000251066,0,False,True,
custom-huge-optional,weighted_default,custom_modpack,manual,huge,220,False,compatible_with_warnings,already_compatible,optional_dependency_warning,,True,False,0,1.0,0,0.014430399998673238,0.012259399998583831,0.014481199999863748,0.012259399998583831;0.014481199999863748;0.014430399998673238,0,True,True,
custom-huge-optional,weighted_preservation,custom_modpack,manual,huge,220,False,compatible_with_warnings,already_compatible,optional_dependency_warning,,True,False,0,1.0,0,0.0140739000053145,0.013576700002886355,0.014164899999741465,0.014164899999741465;0.013576700002886355;0.0140739000053145,0,True,True,
custom-huge-multi-error,baseline,custom_modpack,multi_error,huge,220,True,incompatible,solution_found,missing_dependency;hard_conflict,add_dependency;remove_mod,True,True,11,0.9954545454545455,1,0.009702499999548309,0.009608700005628634,0.01892280000174651,0.01892280000174651;0.009702499999548309;0.009608700005628634,0,False,True,
custom-huge-multi-error,weighted_default,custom_modpack,multi_error,huge,220,True,incompatible,solution_found,missing_dependency;hard_conflict,add_dependency;remove_mod,True,True,11,0.9954545454545455,1,0.05723279999801889,0.05676150000363123,0.06187090000457829,0.05676150000363123;0.06187090000457829;0.05723279999801889,6,True,True,
custom-huge-multi-error,weighted_preservation,custom_modpack,multi_error,huge,220,True,incompatible,solution_found,missing_dependency;hard_conflict,add_dependency;remove_mod,True,True,21,0.9954545454545455,1,0.05872530000488041,0.05510559999675024,0.06882409999525407,0.06882409999525407;0.05872530000488041;0.05510559999675024,6,True,True,
custom-focused-embedded,baseline,custom_modpack,manual,small,6,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.00027070000214735046,0.00026169999910052866,0.00037399999564513564,0.00026169999910052866;0.00027070000214735046;0.00037399999564513564,0,False,True,
custom-focused-embedded,weighted_default,custom_modpack,manual,small,6,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.000494200001412537,0.00048209999658865854,0.0005301999990479089,0.0005301999990479089;0.000494200001412537;0.00048209999658865854,0,True,True,
custom-focused-embedded,weighted_preservation,custom_modpack,manual,small,6,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.0005396999986260198,0.00041479999345028773,0.0006425999963539653,0.00041479999345028773;0.0006425999963539653;0.0005396999986260198,0,True,True,
custom-focused-dependency-chain,baseline,custom_modpack,manual,small,6,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,1,1.0,0,0.0003578000032575801,0.00034189999860245734,0.0003741000036825426,0.0003741000036825426;0.0003578000032575801;0.00034189999860245734,0,False,True,
custom-focused-dependency-chain,weighted_default,custom_modpack,manual,small,6,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,1,1.0,0,0.0011511999982758425,0.0010996000055456534,0.0012031000005663373,0.0010996000055456534;0.0012031000005663373;0.0011511999982758425,2,True,True,
custom-focused-dependency-chain,weighted_preservation,custom_modpack,manual,small,6,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,1,1.0,0,0.0013424999997369014,0.001116400002501905,0.0013847000009263866,0.001116400002501905;0.0013424999997369014;0.0013847000009263866,2,True,True,
custom-focused-multiple-missing,baseline,custom_modpack,manual,small,6,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,2,1.0,0,0.0004008999967481941,0.0003836999967461452,0.0004078999991179444,0.0004078999991179444;0.0004008999967481941;0.0003836999967461452,0,False,True,
custom-focused-multiple-missing,weighted_default,custom_modpack,manual,small,6,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,2,1.0,0,0.0016529999993508682,0.0015485999974771403,0.0018653000006452203,0.0015485999974771403;0.0018653000006452203;0.0016529999993508682,4,True,True,
custom-focused-multiple-missing,weighted_preservation,custom_modpack,manual,small,6,True,incompatible,solution_found,missing_dependency,add_dependency,True,True,2,1.0,0,0.0015838000035728328,0.0015053000024636276,0.0019437000009929761,0.0015053000024636276;0.0019437000009929761;0.0015838000035728328,4,True,True,
custom-focused-unresolved-selected,baseline,custom_modpack,manual,small,7,False,incompatible,no_solution,unresolved_selected_mod,,False,False,0,1.0,0,0.00027520000003278255,0.00027520000003278255,0.0002762000003713183,0.00027520000003278255;0.00027520000003278255;0.0002762000003713183,0,False,True,
custom-focused-unresolved-selected,weighted_default,custom_modpack,manual,small,7,False,incompatible,no_solution,unresolved_selected_mod,,False,False,,1.0,0,0.00044049999996786937,0.0004350000017439015,0.00045510000200010836,0.0004350000017439015;0.00044049999996786937;0.00045510000200010836,1,True,True,
custom-focused-unresolved-selected,weighted_preservation,custom_modpack,manual,small,7,False,incompatible,no_solution,unresolved_selected_mod,,False,False,,1.0,0,0.00048270000115735456,0.0004623000058927573,0.0005080999981146306,0.0005080999981146306;0.00048270000115735456;0.0004623000058927573,1,True,True,
custom-focused-unknown-dependency,baseline,custom_modpack,manual,small,6,False,incompatible,no_solution,unknown_dependency_target;missing_dependency,,False,False,0,1.0,0,0.0003133999998681247,0.0002868000010494143,0.009718200002680533,0.0002868000010494143;0.009718200002680533;0.0003133999998681247,0,False,True,
custom-focused-unknown-dependency,weighted_default,custom_modpack,manual,small,6,False,incompatible,no_solution,unknown_dependency_target;missing_dependency,,False,False,,1.0,0,0.00043259999802103266,0.0004275999963283539,0.00044659999548457563,0.00043259999802103266;0.0004275999963283539;0.00044659999548457563,1,True,True,
custom-focused-unknown-dependency,weighted_preservation,custom_modpack,manual,small,6,False,incompatible,no_solution,unknown_dependency_target;missing_dependency,,False,False,,1.0,0,0.000497599998197984,0.0004549999939627014,0.0006417999975383282,0.0006417999975383282;0.000497599998197984;0.0004549999939627014,1,True,True,
custom-focused-version-choice,baseline,custom_modpack,manual,small,6,True,incompatible,solution_found,minecraft_version_mismatch,upgrade_mod,True,True,4,1.0,0,0.0003069000013056211,0.0003059999944525771,0.000309199996991083,0.000309199996991083;0.0003069000013056211;0.0003059999944525771,0,False,True,
custom-focused-version-choice,weighted_default,custom_modpack,manual,small,6,True,incompatible,solution_found,minecraft_version_mismatch,upgrade_mod,True,True,4,1.0,0,0.0008213000037358142,0.0007842000050004572,0.000949699999182485,0.000949699999182485;0.0007842000050004572;0.0008213000037358142,2,True,True,
custom-focused-version-choice,weighted_preservation,custom_modpack,manual,small,6,True,incompatible,solution_found,minecraft_version_mismatch,upgrade_mod,True,True,5,1.0,0,0.0007470999989891425,0.0007373999978881329,0.0007678000038140453,0.0007470999989891425;0.0007678000038140453;0.0007373999978881329,2,True,True,
custom-focused-conflict-alternative,baseline,custom_modpack,manual,small,6,True,incompatible,solution_found,hard_conflict,remove_mod,True,True,10,0.8333333333333334,1,0.00028220000240253285,0.0002750000057858415,0.00028989999555051327,0.0002750000057858415;0.00028989999555051327;0.00028220000240253285,0,False,True,
custom-focused-conflict-alternative,weighted_default,custom_modpack,manual,small,6,True,incompatible,solution_found,hard_conflict,upgrade_mod,True,True,4,1.0,0,0.0017414000030839816,0.0017009000002872199,0.0017493000050308183,0.0017414000030839816;0.0017493000050308183;0.0017009000002872199,4,True,True,
custom-focused-conflict-alternative,weighted_preservation,custom_modpack,manual,small,6,True,incompatible,solution_found,hard_conflict,upgrade_mod,True,True,5,1.0,0,0.0013099999996484257,0.001298099996347446,0.0014957000021240674,0.0014957000021240674;0.0013099999996484257;0.001298099996347446,4,True,True,
dense-small-chain-control,baseline,custom_topology,none,small,30,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.0017446999991079792,0.0016641000038362108,0.001958699998795055,0.0017446999991079792;0.001958699998795055;0.0016641000038362108,0,False,True,
dense-small-chain-control,weighted_default,custom_topology,none,small,30,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.0032855000026756898,0.0031823000026633963,0.003923399999621324,0.0031823000026633963;0.0032855000026756898;0.003923399999621324,0,True,True,
dense-small-chain-control,weighted_preservation,custom_topology,none,small,30,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.003206499997759238,0.00311879999935627,0.0033027999961632304,0.003206499997759238;0.0033027999961632304;0.00311879999935627,0,True,True,
